x,y,Date
169.28175,-45.27913,9-06-2011 1:29
169.28206,-45.27844,9-06-2011 2:28
169.28276,-45.27844,9-06-2011 3:28
169.28268,-45.2789,9-06-2011 21:29
169.28275,-45.27989,9-06-2011 22:28
169.2829,-45.28023,9-06-2011 23:29
169.28287,-45.27924,10-06-2011 0:31
169.28368,-45.27908,10-06-2011 20:29
169.28249,-45.27904,10-06-2011 21:29
169.28011,-45.27867,10-06-2011 22:28
169.2817,-45.27857,11-06-2011 0:29
169.28258,-45.27948,11-06-2011 1:29
169.28261,-45.27903,11-06-2011 2:28
169.28292,-45.27855,11-06-2011 3:28
169.28078,-45.27775,11-06-2011 20:30
169.28308,-45.27811,11-06-2011 21:29
169.28391,-45.2789,11-06-2011 22:28
169.28267,-45.27854,12-06-2011 0:29
169.28204,-45.27842,12-06-2011 1:28
169.28219,-45.27854,12-06-2011 2:29
169.28222,-45.2786,12-06-2011 3:29
169.28233,-45.27876,12-06-2011 23:29
169.28247,-45.27861,13-06-2011 0:29
169.2822,-45.27865,13-06-2011 2:29
169.28274,-45.2793,13-06-2011 3:28
169.28108,-45.27844,13-06-2011 20:29
169.28231,-45.2781,13-06-2011 21:28
169.28241,-45.27827,13-06-2011 22:28
169.2829,-45.27858,13-06-2011 23:29
169.28284,-45.28038,14-06-2011 0:29
169.28201,-45.27846,14-06-2011 1:29
169.28212,-45.2783,14-06-2011 2:28
169.28214,-45.27847,14-06-2011 3:28
169.28245,-45.27824,14-06-2011 20:29
169.28208,-45.27777,14-06-2011 21:28
169.28245,-45.27818,15-06-2011 0:28
169.28285,-45.27801,15-06-2011 1:29
169.28325,-45.27835,15-06-2011 2:28
169.28293,-45.27865,15-06-2011 3:28
169.28183,-45.27906,15-06-2011 20:29
169.28137,-45.27778,15-06-2011 21:28
169.28231,-45.27842,15-06-2011 23:29
169.2831,-45.27831,16-06-2011 0:28
169.283,-45.27866,16-06-2011 1:29
169.28265,-45.27838,16-06-2011 2:28
169.28253,-45.27849,16-06-2011 3:28
169.28332,-45.2788,16-06-2011 20:29
169.28205,-45.2788,16-06-2011 21:28
169.28114,-45.27852,16-06-2011 22:28
169.28221,-45.27844,16-06-2011 23:29
169.28258,-45.27847,17-06-2011 0:29
169.28289,-45.27838,17-06-2011 1:28
169.28248,-45.27865,17-06-2011 2:29
169.28236,-45.27897,17-06-2011 3:28
169.28239,-45.2779,17-06-2011 22:29
169.28253,-45.27761,17-06-2011 23:30
169.28262,-45.27828,18-06-2011 0:29
169.28282,-45.27839,18-06-2011 1:29
169.28278,-45.27851,18-06-2011 2:28
169.2825,-45.27848,18-06-2011 3:29
169.28186,-45.27925,18-06-2011 20:29
169.28294,-45.28025,18-06-2011 21:28
169.28363,-45.27815,18-06-2011 22:28
169.28235,-45.27841,18-06-2011 23:29
169.28286,-45.27825,19-06-2011 0:29
169.28271,-45.27831,19-06-2011 1:29
169.28301,-45.27843,19-06-2011 2:28
169.28278,-45.27851,19-06-2011 3:29
169.28333,-45.2796,19-06-2011 20:29
169.28191,-45.27828,19-06-2011 21:28
169.28174,-45.27843,19-06-2011 22:28
169.28108,-45.27848,19-06-2011 23:29
169.28161,-45.27825,20-06-2011 0:28
169.28279,-45.27816,20-06-2011 1:28
169.28298,-45.27848,20-06-2011 3:29
169.28255,-45.2791,20-06-2011 20:29
169.28223,-45.2791,20-06-2011 21:28
169.28127,-45.27824,20-06-2011 22:28
169.28282,-45.27841,20-06-2011 23:29
169.28342,-45.27873,21-06-2011 0:29
169.28343,-45.27865,21-06-2011 1:28
169.28288,-45.27835,21-06-2011 2:28
169.28243,-45.27854,21-06-2011 3:28
169.28232,-45.27999,21-06-2011 20:29
169.28323,-45.28012,21-06-2011 21:28
169.28353,-45.2789,21-06-2011 22:28
169.28218,-45.27848,22-06-2011 0:29
169.28185,-45.2786,22-06-2011 1:28
169.28204,-45.27891,22-06-2011 2:28
169.28248,-45.27864,22-06-2011 3:28
169.28273,-45.27903,22-06-2011 20:29
169.28274,-45.2786,22-06-2011 21:28
169.28309,-45.27852,22-06-2011 22:28
169.28326,-45.27842,22-06-2011 23:29
169.28261,-45.2779,23-06-2011 0:29
169.28293,-45.27833,23-06-2011 1:28
169.28294,-45.27823,23-06-2011 2:29
169.28315,-45.27866,23-06-2011 3:28
169.28141,-45.27813,23-06-2011 20:29
169.28177,-45.2794,23-06-2011 21:28
169.28084,-45.27897,23-06-2011 22:28
169.28211,-45.27886,23-06-2011 23:29
169.28278,-45.27848,24-06-2011 1:28
169.28287,-45.27852,24-06-2011 2:28
169.28263,-45.27821,24-06-2011 3:30
169.28193,-45.27765,24-06-2011 20:29
169.28208,-45.27825,24-06-2011 21:28
169.28184,-45.27851,24-06-2011 22:30
169.28243,-45.27902,24-06-2011 23:28
169.28255,-45.27908,25-06-2011 0:28
169.28309,-45.27943,25-06-2011 1:29
169.28292,-45.27905,25-06-2011 2:29
169.28187,-45.27948,25-06-2011 20:29
169.28305,-45.28038,25-06-2011 21:28
169.28276,-45.2794,25-06-2011 22:28
169.28273,-45.27923,25-06-2011 23:28
169.28328,-45.27883,26-06-2011 0:28
169.28248,-45.27891,26-06-2011 1:29
169.28244,-45.27858,26-06-2011 2:28
169.28209,-45.27843,26-06-2011 3:28
169.28221,-45.27898,26-06-2011 20:28
169.28202,-45.27858,26-06-2011 21:28
169.28184,-45.27838,26-06-2011 22:28
169.28295,-45.27908,26-06-2011 23:28
169.2829,-45.27787,27-06-2011 0:28
169.28259,-45.27778,27-06-2011 1:28
169.2826,-45.27778,27-06-2011 2:28
169.28207,-45.27863,27-06-2011 3:28
169.28371,-45.27959,27-06-2011 20:29
169.28181,-45.27951,27-06-2011 21:28
169.28167,-45.27895,27-06-2011 22:28
169.28204,-45.27913,27-06-2011 23:28
169.28211,-45.27835,28-06-2011 0:28
169.28273,-45.27758,28-06-2011 1:29
169.283,-45.27968,28-06-2011 3:28
169.28193,-45.27851,28-06-2011 21:29
169.28243,-45.27872,28-06-2011 22:29
169.28252,-45.2785,28-06-2011 23:28
169.28291,-45.2783,29-06-2011 0:28
169.28289,-45.2786,29-06-2011 1:28
169.28092,-45.27864,29-06-2011 20:28
169.28108,-45.27872,29-06-2011 21:28
169.28183,-45.27898,29-06-2011 22:28
169.28198,-45.27917,30-06-2011 0:28
169.28285,-45.27909,30-06-2011 1:28
169.28265,-45.27865,30-06-2011 3:29
169.28348,-45.27864,30-06-2011 20:29
169.28306,-45.27832,30-06-2011 21:28
169.28195,-45.27863,30-06-2011 22:29
169.28117,-45.27903,30-06-2011 23:28
169.28211,-45.27896,1-07-2011 0:28
169.2838,-45.27983,1-07-2011 1:28
169.28381,-45.27926,1-07-2011 2:28
169.2828,-45.27893,1-07-2011 3:31
169.28188,-45.27753,1-07-2011 20:28
169.28231,-45.27762,1-07-2011 21:28
169.2818,-45.27749,1-07-2011 22:28
169.28252,-45.27754,1-07-2011 23:28
169.2831,-45.27816,2-07-2011 0:28
169.28297,-45.27828,2-07-2011 1:28
169.28209,-45.2785,2-07-2011 21:28
169.28177,-45.27856,2-07-2011 22:28
169.28175,-45.27835,2-07-2011 23:28
169.2824,-45.27836,3-07-2011 0:28
169.28298,-45.27841,3-07-2011 1:28
169.28305,-45.27857,3-07-2011 2:28
169.28298,-45.27865,3-07-2011 3:29
169.28266,-45.27913,3-07-2011 21:28
169.28181,-45.27909,3-07-2011 22:28
169.28106,-45.28004,3-07-2011 23:28
169.28124,-45.27791,4-07-2011 0:28
169.2816,-45.27825,4-07-2011 1:28
169.28217,-45.2784,4-07-2011 2:28
169.28298,-45.27832,4-07-2011 3:28
169.28186,-45.27897,4-07-2011 20:28
169.28218,-45.27887,4-07-2011 21:28
169.28303,-45.28037,4-07-2011 22:28
169.28382,-45.27952,4-07-2011 23:28
169.28358,-45.27866,5-07-2011 0:28
169.2834,-45.27884,5-07-2011 1:28
169.28298,-45.27872,5-07-2011 2:28
169.28263,-45.27879,5-07-2011 3:28
169.28276,-45.27777,5-07-2011 20:28
169.28251,-45.27771,5-07-2011 21:28
169.28293,-45.27844,5-07-2011 22:28
169.28221,-45.27863,5-07-2011 23:28
169.28191,-45.27842,6-07-2011 0:28
169.28256,-45.2783,6-07-2011 1:28
169.28211,-45.27827,6-07-2011 2:28
169.28252,-45.27884,6-07-2011 3:30
169.28293,-45.2783,6-07-2011 20:28
169.28299,-45.27824,6-07-2011 21:29
169.28303,-45.2804,6-07-2011 22:28
169.28297,-45.28015,6-07-2011 23:28
169.28292,-45.27989,7-07-2011 0:28
169.28392,-45.27908,7-07-2011 1:28
169.2831,-45.27977,7-07-2011 3:28
169.28195,-45.27849,7-07-2011 20:28
169.28235,-45.27861,7-07-2011 21:28
169.28272,-45.27846,7-07-2011 22:28
169.28389,-45.2792,7-07-2011 23:28
169.28303,-45.27952,8-07-2011 0:28
169.28311,-45.27863,8-07-2011 1:28
169.28183,-45.27891,8-07-2011 20:28
169.28187,-45.27901,8-07-2011 22:28
169.28285,-45.28021,9-07-2011 0:28
169.28288,-45.28028,9-07-2011 1:28
169.28288,-45.27962,9-07-2011 2:28
169.28261,-45.27907,9-07-2011 3:28
169.28333,-45.27963,10-07-2011 20:28
169.28302,-45.28022,10-07-2011 21:29
169.28272,-45.28028,10-07-2011 22:28
169.28323,-45.27968,10-07-2011 23:29
169.28308,-45.27857,11-07-2011 0:28
169.2823,-45.27865,11-07-2011 20:28
169.28247,-45.27881,11-07-2011 21:29
169.28238,-45.27871,11-07-2011 23:28
169.28253,-45.27903,12-07-2011 20:28
169.28269,-45.27877,12-07-2011 21:28
169.28311,-45.27855,13-07-2011 2:29
169.2827,-45.27814,13-07-2011 22:28
169.2828,-45.27804,13-07-2011 23:28
169.28175,-45.27844,14-07-2011 0:28
169.28173,-45.27849,14-07-2011 1:28
169.28183,-45.27859,14-07-2011 2:28
169.28184,-45.27853,14-07-2011 3:28
169.28318,-45.27884,14-07-2011 20:29
169.28338,-45.27954,14-07-2011 21:28
169.28308,-45.27947,14-07-2011 22:28
169.2829,-45.27973,14-07-2011 23:28
169.28263,-45.27977,15-07-2011 0:28
169.2829,-45.27918,15-07-2011 1:29
169.28233,-45.27859,15-07-2011 20:29
169.28226,-45.27878,15-07-2011 21:29
169.2816,-45.27851,15-07-2011 22:28
169.2818,-45.27851,15-07-2011 23:28
169.28239,-45.27848,16-07-2011 0:28
169.28297,-45.27836,16-07-2011 1:28
169.28302,-45.27819,16-07-2011 2:28
169.28335,-45.27869,16-07-2011 20:28
169.28301,-45.27848,16-07-2011 21:28
169.283,-45.27855,16-07-2011 22:28
169.28302,-45.27829,16-07-2011 23:28
169.28255,-45.27822,17-07-2011 0:28
169.28314,-45.27762,17-07-2011 1:28
169.28226,-45.27849,17-07-2011 3:28
169.28337,-45.27958,17-07-2011 20:28
169.28315,-45.27958,17-07-2011 21:28
169.28294,-45.27875,17-07-2011 22:28
169.28289,-45.27844,17-07-2011 23:28
169.28295,-45.27856,18-07-2011 0:30
169.28271,-45.27848,18-07-2011 1:28
169.28214,-45.2785,18-07-2011 2:28
169.28198,-45.27904,18-07-2011 21:28
169.28189,-45.27912,18-07-2011 22:28
169.28159,-45.27908,18-07-2011 23:28
169.28193,-45.27894,19-07-2011 0:28
169.28219,-45.27839,19-07-2011 1:28
169.28272,-45.27772,19-07-2011 20:28
169.28306,-45.27834,19-07-2011 21:28
169.28372,-45.27923,19-07-2011 22:28
169.28376,-45.27919,19-07-2011 23:28
169.283,-45.27853,20-07-2011 0:28
169.2826,-45.27852,20-07-2011 1:28
169.28233,-45.27866,20-07-2011 3:29
169.28306,-45.28008,20-07-2011 20:28
169.28277,-45.27998,20-07-2011 21:28
169.28185,-45.27913,20-07-2011 22:28
169.28192,-45.27928,20-07-2011 23:28
169.28204,-45.27853,21-07-2011 0:28
169.28206,-45.27849,21-07-2011 1:28
169.28245,-45.2786,21-07-2011 2:27
169.28259,-45.27763,21-07-2011 20:28
169.28218,-45.27783,21-07-2011 21:28
169.28281,-45.27774,21-07-2011 22:28
169.283,-45.27812,21-07-2011 23:27
169.2825,-45.27838,22-07-2011 0:28
169.28286,-45.27864,22-07-2011 1:27
169.28318,-45.28013,22-07-2011 20:28
169.28287,-45.28009,22-07-2011 21:28
169.28169,-45.27977,22-07-2011 22:28
169.28188,-45.279,22-07-2011 23:28
169.28227,-45.27873,23-07-2011 0:28
169.28248,-45.27878,23-07-2011 2:28
169.28314,-45.2798,23-07-2011 20:28
169.28268,-45.27957,23-07-2011 21:27
169.28252,-45.27903,23-07-2011 22:27
169.28224,-45.27898,23-07-2011 23:28
169.28281,-45.27829,24-07-2011 20:28
169.28222,-45.27858,24-07-2011 21:28
169.28238,-45.27873,24-07-2011 22:28
169.28244,-45.27981,25-07-2011 20:28
169.28265,-45.28006,25-07-2011 21:27
169.28252,-45.27948,25-07-2011 22:27
169.28264,-45.27924,25-07-2011 23:28
169.28285,-45.27921,26-07-2011 0:28
169.2821,-45.27964,26-07-2011 20:28
169.28188,-45.27909,26-07-2011 22:27
169.28184,-45.27909,27-07-2011 0:28
169.28183,-45.27917,27-07-2011 1:27
169.28228,-45.27903,27-07-2011 2:28
169.28222,-45.27901,27-07-2011 3:27
169.28293,-45.27957,27-07-2011 20:28
169.28269,-45.27994,27-07-2011 21:27
169.28237,-45.27962,27-07-2011 22:27
169.28285,-45.27968,27-07-2011 23:28
169.28311,-45.27886,28-07-2011 0:27
169.2828,-45.27833,28-07-2011 3:28
169.28311,-45.28026,28-07-2011 20:28
169.28102,-45.27843,28-07-2011 21:27
169.28102,-45.27895,28-07-2011 22:28
169.28211,-45.27883,28-07-2011 23:27
169.2822,-45.27851,29-07-2011 0:27
169.28226,-45.27908,29-07-2011 1:28
169.28215,-45.2783,29-07-2011 3:27
169.28318,-45.27953,29-07-2011 20:28
169.28353,-45.27958,29-07-2011 22:28
169.28316,-45.28011,29-07-2011 23:27
169.28287,-45.27977,30-07-2011 1:28
169.28247,-45.27893,30-07-2011 2:27
169.28165,-45.27855,30-07-2011 3:27
169.28317,-45.27947,30-07-2011 20:28
169.28314,-45.27956,30-07-2011 21:27
169.28275,-45.27994,30-07-2011 22:28
169.28258,-45.27905,30-07-2011 23:27
169.28243,-45.27913,31-07-2011 0:27
169.28231,-45.27892,31-07-2011 1:28
169.28263,-45.2799,31-07-2011 20:28
169.28253,-45.27965,31-07-2011 21:27
169.28303,-45.27945,31-07-2011 22:27
169.28388,-45.27923,31-07-2011 23:27
169.28302,-45.27888,1-08-2011 0:27
169.28297,-45.27839,1-08-2011 1:28
169.28325,-45.27843,1-08-2011 2:27
169.28298,-45.27875,1-08-2011 3:28
169.28147,-45.27909,1-08-2011 20:29
169.28168,-45.27848,1-08-2011 21:27
169.28288,-45.27966,1-08-2011 22:28
169.28257,-45.27976,1-08-2011 23:27
169.28233,-45.27971,2-08-2011 0:27
169.28281,-45.27995,2-08-2011 1:28
169.28283,-45.27959,2-08-2011 2:27
169.28288,-45.27948,2-08-2011 3:28
169.28278,-45.27811,2-08-2011 20:28
169.28254,-45.27755,2-08-2011 21:27
169.28172,-45.27754,2-08-2011 22:28
169.28288,-45.27902,2-08-2011 23:27
169.28362,-45.27954,3-08-2011 0:28
169.28401,-45.27953,3-08-2011 1:27
169.28384,-45.27952,3-08-2011 2:27
169.28339,-45.27956,3-08-2011 3:28
169.28326,-45.28013,3-08-2011 20:28
169.28302,-45.28006,3-08-2011 21:27
169.28298,-45.2801,3-08-2011 22:27
169.28277,-45.28014,3-08-2011 23:27
169.28292,-45.27982,4-08-2011 0:28
169.28305,-45.27982,4-08-2011 1:27
169.28273,-45.27989,4-08-2011 2:28
169.28289,-45.27978,4-08-2011 3:27
169.28392,-45.27903,4-08-2011 21:28
169.28413,-45.27913,4-08-2011 22:27
169.28258,-45.27982,4-08-2011 23:27
169.28255,-45.28,5-08-2011 0:27
169.28285,-45.28039,5-08-2011 1:28
169.28273,-45.27992,5-08-2011 2:28
169.28186,-45.27903,5-08-2011 20:28
169.28293,-45.27858,5-08-2011 21:27
169.28268,-45.27811,5-08-2011 22:28
169.28279,-45.27772,5-08-2011 23:27
169.28301,-45.27813,6-08-2011 0:27
169.28272,-45.27904,6-08-2011 1:28
169.28276,-45.27982,6-08-2011 2:27
169.28284,-45.27948,6-08-2011 3:27
169.28262,-45.27978,6-08-2011 20:28
169.28288,-45.28008,6-08-2011 21:27
169.28238,-45.27914,6-08-2011 22:28
169.28202,-45.2785,6-08-2011 23:27
169.28312,-45.27828,7-08-2011 1:28
169.28382,-45.27928,7-08-2011 2:28
169.28362,-45.27943,7-08-2011 3:27
169.28161,-45.27906,7-08-2011 20:28
169.28213,-45.27884,7-08-2011 22:27
169.28193,-45.27849,7-08-2011 23:28
169.28218,-45.27878,8-08-2011 0:27
169.28227,-45.2788,8-08-2011 1:28
169.28261,-45.27929,8-08-2011 2:27
169.28264,-45.28002,8-08-2011 3:27
169.28189,-45.27859,8-08-2011 20:28
169.28324,-45.27841,8-08-2011 21:27
169.28399,-45.279,8-08-2011 22:27
169.28293,-45.27993,8-08-2011 23:27
169.28275,-45.27992,9-08-2011 0:28
169.28183,-45.27913,9-08-2011 1:27
169.28211,-45.27884,9-08-2011 2:28
169.28259,-45.27863,9-08-2011 3:27
169.28201,-45.27926,9-08-2011 20:28
169.28164,-45.27918,9-08-2011 21:27
169.28168,-45.27913,9-08-2011 22:28
169.2828,-45.27989,9-08-2011 23:27
169.28269,-45.27998,10-08-2011 0:28
169.28296,-45.27942,10-08-2011 1:27
169.28305,-45.27923,10-08-2011 2:28
169.28273,-45.27757,10-08-2011 20:28
169.28283,-45.27766,10-08-2011 21:27
169.28241,-45.27758,10-08-2011 22:27
169.2829,-45.2777,10-08-2011 23:28
169.28223,-45.27827,11-08-2011 0:28
169.28323,-45.2788,11-08-2011 2:27
169.28292,-45.27856,11-08-2011 3:27
169.28161,-45.27848,11-08-2011 20:28
169.28156,-45.27892,11-08-2011 21:27
169.28102,-45.27968,11-08-2011 22:27
169.28143,-45.27926,11-08-2011 23:28
169.28218,-45.27836,12-08-2011 0:27
169.283,-45.27852,12-08-2011 1:28
169.28356,-45.27959,12-08-2011 2:27
169.2834,-45.2797,12-08-2011 3:27
169.28139,-45.27918,12-08-2011 20:28
169.28278,-45.27993,12-08-2011 21:27
169.28283,-45.2796,12-08-2011 22:27
169.28293,-45.27822,13-08-2011 0:28
169.2831,-45.27832,13-08-2011 1:27
169.28268,-45.27849,13-08-2011 2:27
169.28243,-45.27869,13-08-2011 3:28
169.28265,-45.27765,13-08-2011 20:28
169.28268,-45.27822,13-08-2011 21:27
169.28207,-45.27838,13-08-2011 22:27
169.28224,-45.27873,14-08-2011 0:28
169.28183,-45.27918,14-08-2011 1:28
169.28263,-45.27993,14-08-2011 2:27
169.28318,-45.27953,14-08-2011 3:27
169.28306,-45.27863,14-08-2011 20:30
169.28299,-45.2786,14-08-2011 21:29
169.28307,-45.27855,15-08-2011 0:28
169.28298,-45.27849,15-08-2011 1:28
169.28313,-45.28031,15-08-2011 20:28
169.28238,-45.27866,16-08-2011 0:28
169.28303,-45.27853,16-08-2011 1:28
169.28252,-45.27769,16-08-2011 20:27
169.28255,-45.2775,16-08-2011 21:27
169.28298,-45.27803,16-08-2011 22:27
169.28283,-45.27898,17-08-2011 20:27
169.28358,-45.27943,17-08-2011 21:27
169.28353,-45.27886,17-08-2011 22:27
169.2829,-45.27851,17-08-2011 23:27
169.28249,-45.27837,18-08-2011 0:27
169.28244,-45.27867,18-08-2011 1:28
169.28175,-45.27918,18-08-2011 20:29
169.28227,-45.27912,18-08-2011 21:27
169.28385,-45.27943,18-08-2011 23:27
169.28331,-45.27896,19-08-2011 0:27
169.28298,-45.27841,19-08-2011 1:27
169.28222,-45.27914,19-08-2011 20:28
169.2817,-45.27896,19-08-2011 21:27
169.28272,-45.27991,19-08-2011 22:27
169.28279,-45.27986,19-08-2011 23:27
169.28268,-45.27891,20-08-2011 0:27
169.28285,-45.27908,20-08-2011 1:27
169.28198,-45.27888,20-08-2011 20:27
169.28217,-45.27909,20-08-2011 21:27
169.28395,-45.27903,20-08-2011 22:27
169.28368,-45.27944,20-08-2011 23:27
169.28285,-45.27946,21-08-2011 0:27
169.28296,-45.27857,21-08-2011 1:27
169.28296,-45.27845,21-08-2011 2:27
169.28138,-45.27909,21-08-2011 20:27
169.28169,-45.27917,21-08-2011 21:27
169.28239,-45.27923,21-08-2011 22:27
169.28318,-45.27931,21-08-2011 23:27
169.28287,-45.27823,22-08-2011 0:30
169.28275,-45.27845,22-08-2011 1:27
169.28279,-45.27823,22-08-2011 3:27
169.28323,-45.27838,22-08-2011 20:27
169.28387,-45.27924,22-08-2011 21:27
169.28393,-45.27908,22-08-2011 22:27
169.28413,-45.27911,22-08-2011 23:27
169.28437,-45.27958,23-08-2011 0:27
169.28412,-45.27945,23-08-2011 1:27
169.2827,-45.27908,23-08-2011 2:27
169.28216,-45.27878,23-08-2011 3:27
169.28203,-45.27975,23-08-2011 20:27
169.28293,-45.28038,23-08-2011 21:27
169.28333,-45.28023,23-08-2011 22:27
169.28371,-45.27998,23-08-2011 23:27
169.28403,-45.27958,24-08-2011 0:27
169.28377,-45.27948,24-08-2011 2:27
169.28373,-45.27952,24-08-2011 3:27
169.28218,-45.27855,24-08-2011 20:27
169.28192,-45.27878,24-08-2011 21:27
169.28318,-45.28025,24-08-2011 22:27
169.28363,-45.27783,24-08-2011 23:27
169.2837,-45.27781,25-08-2011 0:27
169.28392,-45.27785,25-08-2011 1:27
169.28373,-45.27782,25-08-2011 3:27
169.28309,-45.28029,25-08-2011 20:27
169.28181,-45.28014,25-08-2011 21:27
169.28264,-45.27983,25-08-2011 22:27
169.28211,-45.27892,25-08-2011 23:27
169.28192,-45.2785,26-08-2011 0:28
169.2821,-45.27867,26-08-2011 1:27
169.28156,-45.27864,26-08-2011 2:29
169.28238,-45.27881,26-08-2011 3:28
169.28328,-45.27951,26-08-2011 20:27
169.28295,-45.28023,26-08-2011 21:27
169.28303,-45.27979,26-08-2011 22:27
169.28303,-45.27837,26-08-2011 23:27
169.28171,-45.27855,27-08-2011 1:27
169.28268,-45.27871,27-08-2011 2:27
169.28272,-45.2787,27-08-2011 3:27
169.28123,-45.27992,27-08-2011 20:27
169.28318,-45.27953,27-08-2011 21:27
169.28308,-45.27832,28-08-2011 0:27
169.28285,-45.27833,28-08-2011 2:27
169.2826,-45.27844,28-08-2011 3:27
169.28184,-45.28054,28-08-2011 20:27
169.28105,-45.28002,28-08-2011 21:27
169.28161,-45.27925,28-08-2011 22:27
169.28264,-45.27978,28-08-2011 23:27
169.28302,-45.28015,29-08-2011 0:27
169.28294,-45.28014,29-08-2011 1:27
169.28388,-45.27958,29-08-2011 2:27
169.28293,-45.27988,29-08-2011 22:27
169.28326,-45.28023,29-08-2011 23:27
169.28216,-45.28052,30-08-2011 0:27
169.27682,-45.28258,30-08-2011 1:27
169.28252,-45.28027,30-08-2011 2:27
169.28473,-45.27936,30-08-2011 3:27
169.28221,-45.27835,2-09-2011 22:09
169.28305,-45.27859,2-09-2011 23:08
169.2841,-45.27906,3-09-2011 2:08
169.28408,-45.27877,3-09-2011 3:08
169.28253,-45.27845,3-09-2011 22:08
169.28252,-45.27877,3-09-2011 23:09
169.28238,-45.27863,4-09-2011 1:08
169.28162,-45.27924,4-09-2011 22:09
169.28307,-45.28022,4-09-2011 23:09
169.2834,-45.28013,5-09-2011 0:08
169.2831,-45.27952,5-09-2011 1:08
169.28234,-45.27909,5-09-2011 2:08
169.28288,-45.27869,7-09-2011 3:08
169.28333,-45.27859,7-09-2011 4:08
169.28313,-45.27852,7-09-2011 5:08
169.28283,-45.27817,7-09-2011 22:08
169.28215,-45.27873,7-09-2011 23:08
169.28229,-45.27858,8-09-2011 2:08
169.28234,-45.27864,8-09-2011 3:08
169.28378,-45.27952,8-09-2011 22:08
169.28261,-45.2783,8-09-2011 23:08
169.28201,-45.27834,9-09-2011 0:08
169.28212,-45.27868,9-09-2011 1:08
169.28245,-45.27881,9-09-2011 2:09
169.28288,-45.27818,9-09-2011 22:09
169.28273,-45.28007,9-09-2011 23:08
169.28253,-45.27918,10-09-2011 1:08
169.28226,-45.27858,10-09-2011 2:08
169.28229,-45.27864,10-09-2011 3:08
169.28281,-45.27987,10-09-2011 22:08
169.28304,-45.27868,10-09-2011 23:08
169.2826,-45.27823,11-09-2011 0:08
169.28198,-45.27853,11-09-2011 1:08
169.28221,-45.27865,11-09-2011 2:08
169.28206,-45.27853,11-09-2011 3:08
169.28235,-45.27869,11-09-2011 4:08
169.28278,-45.27826,11-09-2011 22:10
169.28279,-45.27822,11-09-2011 23:08
169.28274,-45.27816,12-09-2011 0:08
169.28363,-45.27806,12-09-2011 1:08
169.28242,-45.27858,12-09-2011 2:08
169.28295,-45.27792,14-09-2011 22:08
169.28318,-45.27827,14-09-2011 23:08
169.28393,-45.2794,15-09-2011 0:08
169.28259,-45.27885,15-09-2011 2:08
169.28335,-45.28021,15-09-2011 22:08
169.28154,-45.27909,15-09-2011 23:08
169.28208,-45.2793,16-09-2011 0:08
169.28252,-45.27899,16-09-2011 1:08
169.28268,-45.27873,16-09-2011 2:08
169.2843,-45.27973,16-09-2011 22:09
169.28266,-45.27917,16-09-2011 23:08
169.28282,-45.27846,17-09-2011 0:08
169.28269,-45.27827,17-09-2011 1:08
169.2824,-45.27836,17-09-2011 2:08
169.28338,-45.27862,17-09-2011 22:09
169.28296,-45.28018,17-09-2011 23:08
169.28298,-45.28005,18-09-2011 0:08
169.28283,-45.27988,18-09-2011 1:08
169.28232,-45.27903,18-09-2011 2:08
169.28373,-45.27955,18-09-2011 22:09
169.28316,-45.28006,18-09-2011 23:08
169.28294,-45.28019,19-09-2011 0:09
169.28301,-45.2802,19-09-2011 1:08
169.28318,-45.2795,19-09-2011 2:09
169.28299,-45.27855,19-09-2011 3:08
169.28241,-45.27879,19-09-2011 4:09
169.28322,-45.27885,19-09-2011 22:09
169.28306,-45.27817,19-09-2011 23:08
169.28254,-45.27788,20-09-2011 0:08
169.28218,-45.27847,20-09-2011 1:09
169.28342,-45.2788,20-09-2011 22:09
169.28312,-45.27852,20-09-2011 23:08
169.28298,-45.27832,21-09-2011 0:08
169.28269,-45.27832,21-09-2011 1:09
169.28284,-45.27835,21-09-2011 2:09
169.28358,-45.27783,21-09-2011 3:09
169.28252,-45.27852,21-09-2011 4:09
169.28293,-45.28028,21-09-2011 22:09
169.28298,-45.28026,21-09-2011 23:08
169.28332,-45.28022,22-09-2011 0:08
169.28308,-45.28018,22-09-2011 1:09
169.28281,-45.2799,22-09-2011 2:09
169.28286,-45.27971,22-09-2011 3:08
169.28216,-45.2786,22-09-2011 4:09
169.28273,-45.27943,22-09-2011 22:09
169.28349,-45.2794,22-09-2011 23:08
169.28393,-45.27944,23-09-2011 0:08
169.284,-45.27995,23-09-2011 1:09
169.28424,-45.2795,23-09-2011 2:08
169.28223,-45.27924,23-09-2011 3:09
169.28289,-45.27961,23-09-2011 4:08
169.2816,-45.27978,23-09-2011 22:09
169.28291,-45.27856,23-09-2011 23:08
169.28293,-45.27818,24-09-2011 0:08
169.28286,-45.28011,24-09-2011 2:09
169.28276,-45.28009,24-09-2011 3:08
169.28292,-45.27953,24-09-2011 4:09
169.28299,-45.28028,24-09-2011 22:09
169.28315,-45.27992,24-09-2011 23:08
169.28238,-45.27907,25-09-2011 0:09
169.28305,-45.27984,25-09-2011 1:08
169.28228,-45.27865,25-09-2011 22:09
169.28364,-45.27937,25-09-2011 23:08
169.28385,-45.27958,26-09-2011 0:08
169.28303,-45.27972,26-09-2011 1:09
169.28292,-45.28041,26-09-2011 22:09
169.28255,-45.27981,26-09-2011 23:08
169.2818,-45.27925,27-09-2011 0:09
